identity_line_item_id,identity_time_interval,bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,product_product_name,product_region,product_instance_type,product_instance_type_family,product_operating_system,product_vcpu,product_memory,resource_tags
lid-00000676,2025-10-19T00:00:00Z/2025-10-20T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2a,16.4615954664,1.0920000000,USD,$1.0920 per Hrs for ra3.xlplus in us-west-2,Usage,15.6385156930,1.0374000000,CreateCluster,AmazonRedshift,arn:aws:redshift:us-west-2:555666777888:ra3-xlplus-4729,555666777888,Staging,15.0747211230,2025-10-20T00:00:00Z,2025-10-19T00:00:00Z,USW2-Node:ra3.xlplus,18.9308347863,1.2558000000,OnDemand,Hrs,Amazon Redshift,us-west-2,ra3.xlplus,RA3,,4,32 GiB,{}
lid-00002854,2025-12-19T00:00:00Z/2025-12-20T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1a,17.6134135902,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in eu-central-1,Usage,16.7327429107,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:eu-central-1:111222333444:ml-g4dn-xlarge-6928,111222333444,Production,26.6030161212,2025-12-20T00:00:00Z,2025-12-19T00:00:00Z,EUC1-Notebook:ml.g4dn.xlarge,20.2554256288,0.7613958333,OnDemand,Hrs,Amazon SageMaker,eu-central-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00001642,2025-11-15T00:00:00Z/2025-11-16T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1b,8.0196322537,0.3000000000,USD,$0.3000 per Hrs for Cluster in eu-central-1,Usage,7.6186506410,0.2850000000,CreateCluster,AmazonEKS,arn:aws:eks:eu-central-1:111222333444:Cluster-8756,111222333444,Production,26.7321075123,2025-11-16T00:00:00Z,2025-11-15T00:00:00Z,EUC1-AmazonEKS-Hours:perCluster:Cluster,9.2225770918,0.3450000000,OnDemand,Hrs,Amazon Elastic Kubernetes Service,eu-central-1,Cluster,,,,,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00002289,2025-12-03T00:00:00Z/2025-12-04T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1b,16.7150373972,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in us-east-1,Usage,15.8792855274,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:us-east-1:111222333444:ml-g4dn-xlarge-4818,111222333444,Production,25.2461231928,2025-12-04T00:00:00Z,2025-12-03T00:00:00Z,USE1-Notebook:ml.g4dn.xlarge,19.2222930068,0.7613958333,OnDemand,Hrs,Amazon SageMaker,us-east-1,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00001729,2025-11-18T00:00:00Z/2025-11-19T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1c,1.1714362667,0.0416666667,USD,$0.0417 per Hrs for t3.medium in eu-west-1,Usage,1.1128644534,0.0395833333,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:999000111222:t3-medium-8811,999000111222,Data Platform,28.1144704007,2025-11-19T00:00:00Z,2025-11-18T00:00:00Z,EUW1-BoxUsage:t3.medium,1.3471517067,0.0479166667,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,t3.medium,General purpose,Linux,2,4 GiB,"{""Environment"": ""production"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00001405,2025-11-09T00:00:00Z/2025-11-10T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1c,4.3222652857,0.1700000000,USD,$0.1700 per Hrs for c5.xlarge in eu-west-1,Usage,4.1061520214,0.1615000000,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:111222333444:c5-xlarge-5562,111222333444,Production,25.4250899160,2025-11-10T00:00:00Z,2025-11-09T00:00:00Z,EUW1-BoxUsage:c5.xlarge,4.9706050786,0.1955000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,c5.xlarge,Compute optimized,Linux,4,8 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00001124,2025-11-01T00:00:00Z/2025-11-02T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,1.6929603430,0.1260000000,USD,$0.1260 per Hrs for r5.large in eu-west-1,Usage,1.6083123259,0.1197000000,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:555666777888:r5-large-6654,555666777888,Staging,13.4361931984,2025-11-02T00:00:00Z,2025-11-01T00:00:00Z,EUW1-BoxUsage:r5.large,1.9469043945,0.1449000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,r5.large,Memory optimized,Linux,2,16 GiB,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00001983,2025-11-25T00:00:00Z/2025-11-26T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,11.2490227986,0.4800000000,USD,$0.4800 per Hrs for db.r5.xlarge in ap-southeast-1,Usage,10.6865716587,0.4560000000,CreateDBInstance,AmazonRDS,arn:aws:rds:ap-southeast-1:111222333444:db-r5-xlarge-7523,111222333444,Production,23.4354641637,2025-11-26T00:00:00Z,2025-11-25T00:00:00Z,APS1-InstanceUsage:db.r5.xlarge,12.9363762184,0.5520000000,OnDemand,Hrs,Amazon Relational Database Service,ap-southeast-1,db.r5.xlarge,Memory optimized,,4,32 GiB,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00003227,2025-12-29T00:00:00Z/2025-12-30T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,0.1657320855,0.0100000000,USD,$0.0100 per Requests for Topic in eu-west-1,Usage,0.1574454812,0.0095000000,Publish,AmazonSNS,arn:aws:sns:eu-west-1:111222333444:Topic-6461,111222333444,Production,16.5732085509,2025-12-30T00:00:00Z,2025-12-29T00:00:00Z,EUW1-DeliveryAttempts-SMTP:Topic,0.1905918983,0.0115000000,OnDemand,Requests,Amazon Simple Notification Service,eu-west-1,Topic,,,,,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
lid-00002530,2025-12-11T00:00:00Z/2025-12-12T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,4.5085416786,0.1700000000,USD,$0.1700 per Hrs for c5.xlarge in ap-southeast-1,Usage,4.2831145946,0.1615000000,RunInstances,AmazonEC2,arn:aws:ec2:ap-southeast-1:555666777888:c5-xlarge-1070,555666777888,Staging,26.5208334032,2025-12-12T00:00:00Z,2025-12-11T00:00:00Z,APS1-BoxUsage:c5.xlarge,5.1848229303,0.1955000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,ap-southeast-1,c5.xlarge,Compute optimized,Linux,4,8 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00000539,2025-10-16T00:00:00Z/2025-10-17T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,4.5089148174,0.1920000000,USD,$0.1920 per Hrs for m5.xlarge in eu-west-1,Usage,4.2834690765,0.1824000000,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:999000111222:m5-xlarge-3304,999000111222,Data Platform,23.4839313405,2025-10-17T00:00:00Z,2025-10-16T00:00:00Z,EUW1-BoxUsage:m5.xlarge,5.1852520400,0.2208000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,m5.xlarge,General purpose,Linux,4,16 GiB,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00001033,2025-10-29T00:00:00Z/2025-10-30T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1a,4.0920730292,0.1908333333,USD,$0.1908 per Hrs for cache.r5.large in eu-central-1,Usage,3.8874693777,0.1812916667,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:eu-central-1:111222333444:cache-r5-large-2158,111222333444,Production,21.4431774456,2025-10-30T00:00:00Z,2025-10-29T00:00:00Z,EUC1-NodeUsage:cache.r5.large,4.7058839836,0.2194583333,OnDemand,Hrs,Amazon ElastiCache,eu-central-1,cache.r5.large,Memory optimized,,2,13.07 GiB,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00001242,2025-11-04T00:00:00Z/2025-11-05T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1c,11.4475170656,0.4800000000,USD,$0.4800 per Hrs for db.r5.xlarge in eu-central-1,Usage,10.8751412124,0.4560000000,CreateDBInstance,AmazonRDS,arn:aws:rds:eu-central-1:555666777888:db-r5-xlarge-3805,555666777888,Staging,23.8489938867,2025-11-05T00:00:00Z,2025-11-04T00:00:00Z,EUC1-InstanceUsage:db.r5.xlarge,13.1646446255,0.5520000000,OnDemand,Hrs,Amazon Relational Database Service,eu-central-1,db.r5.xlarge,Memory optimized,,4,32 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00001211,2025-11-03T00:00:00Z/2025-11-04T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,,2.5619233390,0.1041666667,USD,$0.1042 per GB for Distribution in ap-southeast-1,Usage,2.4338271721,0.0989583333,GET,AmazonCloudFront,arn:aws:cloudfront:ap-southeast-1:111222333444:Distribution-3985,111222333444,Production,24.5944640546,2025-11-04T00:00:00Z,2025-11-03T00:00:00Z,APS1-DataTransfer-Out-Bytes:Distribution,2.9462118399,0.1197916667,OnDemand,GB,Amazon CloudFront,ap-southeast-1,Distribution,,,,,"{""Environment"": ""production"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001"", ""Project"": ""data-pipeline""}"
lid-00001112,2025-10-31T00:00:00Z/2025-11-01T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2a,18.0951689414,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in us-west-2,Usage,17.1904104943,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:us-west-2:999000111222:ml-g4dn-xlarge-2631,999000111222,Data Platform,27.3306516421,2025-11-01T00:00:00Z,2025-10-31T00:00:00Z,USW2-Notebook:ml.g4dn.xlarge,20.8094442826,0.7613958333,OnDemand,Hrs,Amazon SageMaker,us-west-2,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""production"", ""Team"": ""ml-ops"", ""CostCenter"": ""CC-3001"", ""Project"": ""recommendation-engine""}"
lid-00003047,2025-12-25T00:00:00Z/2025-12-26T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1b,2.9381116818,0.1260000000,USD,$0.1260 per Hrs for r5.large in us-east-1,Usage,2.7912060977,0.1197000000,RunInstances,AmazonEC2,arn:aws:ec2:us-east-1:999000111222:r5-large-2755,999000111222,Data Platform,23.3183466813,2025-12-26T00:00:00Z,2025-12-25T00:00:00Z,USE1-BoxUsage:r5.large,3.3788284341,0.1449000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,us-east-1,r5.large,Memory optimized,Linux,2,16 GiB,"{""Environment"": ""production"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00000195,2025-10-06T00:00:00Z/2025-10-07T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1b,5.5592929952,0.2400000000,USD,$0.2400 per Hrs for db.r5.large in eu-central-1,Usage,5.2813283455,0.2280000000,CreateDBInstance,AmazonRDS,arn:aws:rds:eu-central-1:999000111222:db-r5-large-2624,999000111222,Data Platform,23.1637208134,2025-10-07T00:00:00Z,2025-10-06T00:00:00Z,EUC1-InstanceUsage:db.r5.large,6.3931869445,0.2760000000,OnDemand,Hrs,Amazon Relational Database Service,eu-central-1,db.r5.large,Memory optimized,,2,16 GiB,{}
lid-00003071,2025-12-25T00:00:00Z/2025-12-26T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2c,3.7930844621,0.1600000000,USD,$0.1600 per Hrs for cache.m5.large in us-west-2,Usage,3.6034302390,0.1520000000,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:us-west-2:999000111222:cache-m5-large-7143,999000111222,Data Platform,23.7067778884,2025-12-26T00:00:00Z,2025-12-25T00:00:00Z,USW2-NodeUsage:cache.m5.large,4.3620471315,0.1840000000,OnDemand,Hrs,Amazon ElastiCache,us-west-2,cache.m5.large,General purpose,,2,6.38 GiB,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00002731,2025-12-16T00:00:00Z/2025-12-17T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,12.3522476208,0.4800000000,USD,$0.4800 per Hrs for db.r5.xlarge in ap-southeast-1,Usage,11.7346352398,0.4560000000,CreateDBInstance,AmazonRDS,arn:aws:rds:ap-southeast-1:555666777888:db-r5-xlarge-6292,555666777888,Staging,25.7338492101,2025-12-17T00:00:00Z,2025-12-16T00:00:00Z,APS1-InstanceUsage:db.r5.xlarge,14.2050847640,0.5520000000,OnDemand,Hrs,Amazon Relational Database Service,ap-southeast-1,db.r5.xlarge,Memory optimized,,4,32 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00001752,2025-11-18T00:00:00Z/2025-11-19T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1a,30.5203173129,1.0920000000,USD,$1.0920 per Hrs for ra3.xlplus in us-east-1,Usage,28.9943014472,1.0374000000,CreateCluster,AmazonRedshift,arn:aws:redshift:us-east-1:555666777888:ra3-xlplus-7328,555666777888,Staging,27.9490085283,2025-11-19T00:00:00Z,2025-11-18T00:00:00Z,USE1-Node:ra3.xlplus,35.0983649098,1.2558000000,OnDemand,Hrs,Amazon Redshift,us-east-1,ra3.xlplus,RA3,,4,32 GiB,"{""Environment"": ""dev"", ""Team"": ""data-engineering"", ""CostCenter"": ""CC-2001""}"
lid-00000836,2025-10-24T00:00:00Z/2025-10-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,1.8635492606,0.0832083333,USD,$0.0832 per Hrs for t3.large in ap-southeast-1,Usage,1.7703717975,0.0790479167,RunInstances,AmazonEC2,arn:aws:ec2:ap-southeast-1:111222333444:t3-large-5993,111222333444,Production,22.3961854048,2025-10-25T00:00:00Z,2025-10-24T00:00:00Z,APS1-BoxUsage:t3.large,2.1430816496,0.0956895833,OnDemand,Hrs,Amazon Elastic Compute Cloud,ap-southeast-1,t3.large,General purpose,Windows,2,8 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00002891,2025-12-20T00:00:00Z/2025-12-21T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1a,6.9945328406,0.2300000000,USD,$0.2300 per Hrs for ml.m5.xlarge in eu-west-1,Usage,6.6448061986,0.2185000000,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:eu-west-1:111222333444:ml-m5-xlarge-1431,111222333444,Production,30.4110123504,2025-12-21T00:00:00Z,2025-12-20T00:00:00Z,EUW1-Notebook:ml.m5.xlarge,8.0437127667,0.2645000000,OnDemand,Hrs,Amazon SageMaker,eu-west-1,ml.m5.xlarge,General purpose,,4,16 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00000128,2025-10-04T00:00:00Z/2025-10-05T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,0.7886861021,0.0625000000,USD,$0.0625 per Lambda-GB-Second for Function in ap-southeast-1,Usage,0.7492517970,0.0593750000,Invoke,AWSLambda,arn:aws:lambda:ap-southeast-1:999000111222:Function-2880,999000111222,Data Platform,12.6189776344,2025-10-05T00:00:00Z,2025-10-04T00:00:00Z,APS1-Lambda-GB-Second:Function,0.9069890175,0.0718750000,OnDemand,Lambda-GB-Second,AWS Lambda,ap-southeast-1,Function,,,,1024 MB,"{""Environment"": ""staging"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00000144,2025-10-05T00:00:00Z/2025-10-06T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,5.6316058405,0.3840000000,USD,$0.3840 per Hrs for m5.2xlarge in eu-west-1,Usage,5.3500255485,0.3648000000,RunInstances,AmazonEC2,arn:aws:ec2:eu-west-1:999000111222:m5-2xlarge-8905,999000111222,Data Platform,14.6656402096,2025-10-06T00:00:00Z,2025-10-05T00:00:00Z,EUW1-BoxUsage:m5.2xlarge,6.4763467166,0.4416000000,OnDemand,Hrs,Amazon Elastic Compute Cloud,eu-west-1,m5.2xlarge,General purpose,Linux,8,32 GiB,"{""Environment"": ""staging"", ""Team"": ""frontend"", ""CostCenter"": ""CC-4001"", ""Project"": ""web-app""}"
lid-00001698,2025-11-17T00:00:00Z/2025-11-18T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1a,4.4940533718,0.1740000000,USD,$0.1740 per Hrs for db.m5.large in ap-southeast-1,Usage,4.2693507032,0.1653000000,CreateDBInstance,AmazonRDS,arn:aws:rds:ap-southeast-1:555666777888:db-m5-large-1348,555666777888,Staging,25.8278929415,2025-11-18T00:00:00Z,2025-11-17T00:00:00Z,APS1-InstanceUsage:db.m5.large,5.1681613776,0.2001000000,OnDemand,Hrs,Amazon Relational Database Service,ap-southeast-1,db.m5.large,General purpose,,2,8 GiB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00003114,2025-12-26T00:00:00Z/2025-12-27T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-west-1b,0.1648027960,0.0100000000,USD,$0.0100 per Requests for Topic in eu-west-1,Usage,0.1565626562,0.0095000000,Publish,AmazonSNS,arn:aws:sns:eu-west-1:555666777888:Topic-1664,555666777888,Staging,16.4802796017,2025-12-27T00:00:00Z,2025-12-26T00:00:00Z,EUW1-DeliveryAttempts-SMTP:Topic,0.1895232154,0.0115000000,OnDemand,Requests,Amazon Simple Notification Service,eu-west-1,Topic,,,,,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
lid-00001934,2025-11-23T00:00:00Z/2025-11-24T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-west-2b,11.2188956130,0.6620833333,USD,$0.6621 per Hrs for ml.g4dn.xlarge in us-west-2,Usage,10.6579508323,0.6289791667,CreateNotebookInstance,AmazonSageMaker,arn:aws:sagemaker:us-west-2:555666777888:ml-g4dn-xlarge-2274,555666777888,Staging,16.9448391889,2025-11-24T00:00:00Z,2025-11-23T00:00:00Z,USW2-Notebook:ml.g4dn.xlarge,12.9017299549,0.7613958333,OnDemand,Hrs,Amazon SageMaker,us-west-2,ml.g4dn.xlarge,Accelerated computing,,4,16 GiB,"{""Environment"": ""production"", ""Team"": ""platform-engineering"", ""CostCenter"": ""CC-1001"", ""Project"": ""core-api""}"
lid-00002767,2025-12-17T00:00:00Z/2025-12-18T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1b,1.0059511385,0.0416666667,USD,$0.0417 per Hrs for t3.medium in ap-southeast-1,Usage,0.9556535816,0.0395833333,RunInstances,AmazonEC2,arn:aws:ec2:ap-southeast-1:555666777888:t3-medium-5819,555666777888,Staging,24.1428273246,2025-12-18T00:00:00Z,2025-12-17T00:00:00Z,APS1-BoxUsage:t3.medium,1.1568438093,0.0479166667,OnDemand,Hrs,Amazon Elastic Compute Cloud,ap-southeast-1,t3.medium,General purpose,Linux,2,4 GiB,{}
lid-00002403,2025-12-07T00:00:00Z/2025-12-08T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,ap-southeast-1c,7.3482355784,0.4800000000,USD,$0.4800 per Hrs for db.r5.xlarge in ap-southeast-1,Usage,6.9808237994,0.4560000000,CreateDBInstance,AmazonRDS,arn:aws:rds:ap-southeast-1:555666777888:db-r5-xlarge-4039,555666777888,Staging,15.3088241216,2025-12-08T00:00:00Z,2025-12-07T00:00:00Z,APS1-InstanceUsage:db.r5.xlarge,8.4504709151,0.5520000000,OnDemand,Hrs,Amazon Relational Database Service,ap-southeast-1,db.r5.xlarge,Memory optimized,,4,32 GiB,{}
lid-00000080,2025-10-03T00:00:00Z/2025-10-04T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,eu-central-1a,5.3208651251,0.2400000000,USD,$0.2400 per Hrs for db.r5.large in eu-central-1,Usage,5.0548218688,0.2280000000,CreateDBInstance,AmazonRDS,arn:aws:rds:eu-central-1:999000111222:db-r5-large-8777,999000111222,Data Platform,22.1702713546,2025-10-04T00:00:00Z,2025-10-03T00:00:00Z,EUC1-InstanceUsage:db.r5.large,6.1189948939,0.2760000000,OnDemand,Hrs,Amazon Relational Database Service,eu-central-1,db.r5.large,Memory optimized,,2,16 GiB,{}
lid-00001966,2025-11-24T00:00:00Z/2025-11-25T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1c,4.4991520344,0.1600000000,USD,$0.1600 per Hrs for cache.m5.large in us-east-1,Usage,4.2741944327,0.1520000000,CreateCacheCluster,AmazonElastiCache,arn:aws:elasticache:us-east-1:111222333444:cache-m5-large-4054,111222333444,Production,28.1197002152,2025-11-25T00:00:00Z,2025-11-24T00:00:00Z,USE1-NodeUsage:cache.m5.large,5.1740248396,0.1840000000,OnDemand,Hrs,Amazon ElastiCache,us-east-1,cache.m5.large,General purpose,,2,6.38 GiB,{}
lid-00002702,2025-12-15T00:00:00Z/2025-12-16T00:00:00Z,Anniversary,AWS,2025-12-30T00:00:00Z,2025-10-01T00:00:00Z,INV-202510-001,"Amazon Web Services, Inc.",111222333444,Acme Corp Master,us-east-1a,0.9476135161,0.0333333333,USD,$0.0333 per Lambda-GB-Second for Function in us-east-1,Usage,0.9002328403,0.0316666667,Invoke,AWSLambda,arn:aws:lambda:us-east-1:555666777888:Function-8241,555666777888,Staging,28.4284054818,2025-12-16T00:00:00Z,2025-12-15T00:00:00Z,USE1-Lambda-GB-Second:Function,1.0897555435,0.0383333333,OnDemand,Lambda-GB-Second,AWS Lambda,us-east-1,Function,,,,512 MB,"{""Environment"": ""dev"", ""Team"": ""ml-ops""}"
